job_id,title,company_name,location,department,salary_range,company_profile,description,requirements,benefits,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,fraudulent,label,source,source_url,is_indian_market
india_scam_125,Urgent Hiring - Society Manager,Confidential Placement Partner,Mumbai,Administration/Facility Management,"4,00,000 - 8,00,000 PA.",Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for Society Manager in Mumbai. Selected applicants can start immediately after a short WhatsApp screening. Compensation is 4,00,000 - 8,00,000 PA.. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. Army, Navy, Security, Administration, Electricals, Maintenance, Estate Management",,0,0,0,Full-time,10 - 17 yrs,Any Graduate,"Real Estate, Property","HR , Recruitment , Administration , IR",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_126,"Urgent Hiring - Sales Executive- FMCG , Mumbai",Confidential Placement Partner,Mumbai,Sales Support,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for Sales Executive- FMCG , Mumbai across Mumbai. The company guarantees fast joining, flexible work from home, and salary up to Not Disclosed by Recruiter. Candidates must pay the document verification charge before the final HR round.","Pay the registration fee by UPI to activate the joining workflow. Sales Executive Activities, FMCG",,0,0,0,Full-time,1 - 2 yrs,Any Graduate,"FMCG, Foods, Beverage","Sales , Retail , Business Development",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_127,Urgent Hiring - Dot NET Developer,Confidential Placement Partner,"Jodhpur, Jaipur, Ahmedabad",Programming & Design,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Immediate openings for Dot NET Developer. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Jodhpur, Jaipur, Ahmedabad and the expected package is Not Disclosed by Recruiter.","WhatsApp and Telegram communication only; no official company email required. jQuery, html5, Javascript, Entity framework, MVC, Visual Studio, bootstrap, SQL, Ajax, CSS3",,0,0,0,Full-time,2 - 5 yrs,Any Graduate,"Recruitment, Staffing","IT Software - Application Programming , Maintenance",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_128,Urgent Hiring - Digital Communication- Associate Professor,Confidential Placement Partner,Greater Noida,University Level,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,Government and private sector hiring drive for Digital Communication- Associate Professor in Greater Noida. No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around Not Disclosed by Recruiter.,"Interview confirmation depends on a refundable document verification charge. Teaching, Educator, Counselor, Mentor, Trainer, Advisor",,0,0,0,Full-time,8 - 10 yrs,Any Graduate,"Education, Teaching, Training","Teaching , Education , Training , Counselling",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_129,"Urgent Hiring - Branch Accountant, Store Incharge for Sri Chaitanya Techno Schools.",Confidential Placement Partner,Hyderabad,Accounts,"1,25,000 - 1,50,000 PA.",Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for Branch Accountant, Store Incharge for Sri Chaitanya Techno Schools. in Hyderabad. Selected applicants can start immediately after a short WhatsApp screening. Compensation is 1,25,000 - 1,50,000 PA.. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. Accounting, Store Keeping",,0,0,0,Full-time,0 - 2 yrs,Any Graduate,"Accounting, Finance","Accounts , Finance , Tax , Company Secretary , Audit",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_130,Urgent Hiring - Assistant Professor Grade II (Pay Level:11) - Earth Science,Confidential Placement Partner,"Howrah, Howrah",Recruitment,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for Assistant Professor Grade II (Pay Level:11) - Earth Science across Howrah, Howrah. The company guarantees fast joining, flexible work from home, and salary up to Not Disclosed by Recruiter. Candidates must pay the document verification charge before the final HR round.","Pay the registration fee by UPI to activate the joining workflow. Communication, Excel, and immediate joining.",,0,0,0,Full-time,1 - 3 yrs,Any Graduate,"Education, Teaching, Training","Teaching , Education , Training , Counselling",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_131,"Urgent Hiring - International Bpo Voice and Chat Process, Call Milly",Confidential Placement Partner,"Delhi NCR, Gurgaon, Noida",Voice,"1,00,000 - 4,25,000 PA.",Fast-track recruiting partner claiming India-wide urgent openings.,"Immediate openings for International Bpo Voice and Chat Process, Call Milly. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Delhi NCR, Gurgaon, Noida and the expected package is 1,00,000 - 4,25,000 PA..","WhatsApp and Telegram communication only; no official company email required. tech support, call centre, telecaller, international bpo, chat process, cce, technical support engineer, email process, customer care, sales, cse, telesales, non voice, cso, telemarketing",,0,0,0,Full-time,0 - 5 yrs,Any Graduate,"BPO, Call Centre, ITeS","ITES , BPO , KPO , LPO , Customer Service , Operations",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_132,Urgent Hiring - Business Development Executive (events & Election Campaigns),Confidential Placement Partner,"Mumbai, Pune, Ahmednagar, Aurangabad, Kolhapur, Nagpur, Navi Mumbai, Satara, Solapur",Retail Sales,"1,25,000 - 3,00,000 PA.",Fast-track recruiting partner claiming India-wide urgent openings.,"Government and private sector hiring drive for Business Development Executive (events & Election Campaigns) in Mumbai, Pune, Ahmednagar, Aurangabad, Kolhapur, Nagpur, Navi Mumbai, Satara, Solapur. No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around 1,25,000 - 3,00,000 PA..","Interview confirmation depends on a refundable document verification charge. Marketing Initiatives, Sales, Business Development, Lead Generation, Atl, Btl, Product Launch, Brand Management, Campaigns, Promotions, events, event management, event coordinator, event handling",,0,0,0,Full-time,1 - 4 yrs,Any Graduate,"Advertising, PR, MR, Event Management","Sales , Retail , Business Development",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_133,Urgent Hiring - Chief Engineer / Deputy Chief Engineer / Prinicpal Engineer - Piping,Confidential Placement Partner,Mumbai,Engineering Design,Best as per industry standards,Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for Chief Engineer / Deputy Chief Engineer / Prinicpal Engineer - Piping in Mumbai. Selected applicants can start immediately after a short WhatsApp screening. Compensation is Best as per industry standards. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. 2D, 3D, Chemical Engineering, piping design, piping layout, Piping Stress Analysis, EPC, Chief Engineer, lead engineer",,0,0,0,Full-time,10 - 20 yrs,Any Graduate,"Oil and Gas, Energy, Power, Infrastructure","Engineering Design , R&D",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_134,Urgent Hiring - Urgent Opening For Automobile Industry,Confidential Placement Partner,"Chennai, Coimbatore",Other,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for Urgent Opening For Automobile Industry across Chennai, Coimbatore. The company guarantees fast joining, flexible work from home, and salary up to Not Disclosed by Recruiter. Candidates must pay the document verification charge before the final HR round.","Pay the registration fee by UPI to activate the joining workflow. quality control, production, quality assurance, manufacturing, cnc, vmc operator, CNC Operator, maintenance, vmc, mechanical maintenance, quality",,0,0,0,Full-time,0 - 0 yrs,Any Graduate,"Automobile, Auto Anciliary, Auto Components","Production , Manufacturing , Maintenance",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_135,Urgent Hiring - Automation Test Engineer,Confidential Placement Partner,Mumbai Suburbs,Programming & Design,"5,00,000 - 8,00,000 PA.",Fast-track recruiting partner claiming India-wide urgent openings.,"Immediate openings for Automation Test Engineer. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Mumbai Suburbs and the expected package is 5,00,000 - 8,00,000 PA..","WhatsApp and Telegram communication only; no official company email required. cucumber, automation testing, selenium, jira, java",,0,0,0,Full-time,6 - 8 yrs,Any Graduate,"Banking, Financial Services, Broking","IT Software - Application Programming , Maintenance",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_136,Urgent Hiring - Back Office Executive,Confidential Placement Partner,Gurugram,Recruitment,"INR 50,000 - 3,00,000 PA.",Fast-track recruiting partner claiming India-wide urgent openings.,"Government and private sector hiring drive for Back Office Executive in Gurugram. No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around INR 50,000 - 3,00,000 PA..","Interview confirmation depends on a refundable document verification charge. Executive, Customer, Executive, Executive, Customer, Service, Executive, Customer, Executives, Executive, Executive, Executive, Servicing, Executive, Executive, Executive, executive, Executive, Customer, Service, Executive, Executive, Customer, Executive, Executive, Executive, Customer, Service, Executive, Customer, Service, Executive, Executive, Customer, Service, Executive, Customer, Service, Executive, Customer, Service, Executive, Customer, Service, Executive, Customer, Service, Executive, Customer, Service, Customer, Service, Executive, Executive, Customer, Service, Executive, Customer, Service, Executive, Customer, Service, Executive, Customer, Service, Executive, Customer, Service, Executive, Customer, Service, Executive, Customer, Executive, Customer, Service, Executive, Executive, Customer, Service, Executive, Executive, Customer, Service, Executive, Customer, Service, Executive, Customer, Service, Executive, Customer, Service, Executive",,0,0,0,Full-time,0-5 years,Any Graduate,Staffing and Recruiting,Operations,1,1,synthetic_india_scam,local_rule_based_generation,True
